session,flight,n_iterations,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,rejected_frac,fit_window_duration_ms
2026_07_15_gym,flight_38,10,15,ok,813.9340,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,16,ok,798.0000,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,17,ok,811.0474,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,18,ok,801.2481,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,19,ok,771.7776,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,10,20,ok,791.9261,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,21,ok,800.1068,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,10,22,ok,767.9067,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,10,23,ok,844.3416,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,10,24,ok,801.6538,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,0,ok,1133.5581,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,1,ok,1163.6683,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,2,ok,1148.4273,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,3,ok,1141.2193,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,4,ok,1184.5436,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,5,ok,1208.0403,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,6,ok,1325.2039,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,7,ok,1305.7925,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,8,ok,1272.3749,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,9,ok,1280.8604,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,10,ok,1227.4183,218.5808,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,11,ok,1212.6884,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,12,ok,1261.3697,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,13,ok,1322.1308,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,14,ok,1273.5763,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,15,ok,1211.7002,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,16,ok,1199.9252,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,17,ok,1204.5245,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,18,ok,1164.6255,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,19,ok,1247.3869,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,20,ok,1624.1756,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,21,ok,1260.2833,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,22,ok,1116.0752,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,15,23,ok,1169.5297,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,15,24,ok,1160.9729,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,0,ok,1991.9682,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,1,ok,2028.8058,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,2,ok,1891.2095,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,3,ok,1934.0655,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,4,ok,1809.6333,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,5,ok,1792.2867,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,6,ok,1808.2989,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,7,ok,1924.5960,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,8,ok,2085.3119,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,9,ok,1925.5961,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,10,ok,1944.8266,218.5808,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,11,ok,1898.5813,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,12,ok,1888.6296,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,13,ok,1886.3547,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,14,ok,1940.9273,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,15,ok,1971.3917,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,16,ok,1906.9814,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,17,ok,1965.5058,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,18,ok,1943.6791,270.3462,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,19,ok,1939.9135,193.6665,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,20,ok,2039.6141,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,21,ok,2084.0608,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,22,ok,1848.2734,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_38,25,23,ok,1997.3005,231.7067,21,26,0.1923,416.3015
2026_07_15_gym,flight_38,25,24,ok,1977.3015,230.9986,22,26,0.1538,416.3015
2026_07_15_gym,flight_31,3,0,ok,277.8225,103.0284,12,26,0.5385,416.3020
2026_07_15_gym,flight_31,3,1,ok,308.0215,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,3,2,ok,262.5069,216.1456,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,3,3,ok,332.0573,360.8836,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,4,ok,310.0900,140.6122,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,5,ok,316.5387,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,3,6,ok,323.0746,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,3,7,ok,270.9086,310.3476,12,26,0.5385,416.3020
2026_07_15_gym,flight_31,3,8,ok,283.3480,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,3,9,ok,275.6416,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,3,10,ok,287.7090,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,3,11,ok,269.0146,286.8997,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,12,ok,277.0716,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,3,13,ok,283.0568,102.1320,12,26,0.5385,416.3020
2026_07_15_gym,flight_31,3,14,ok,288.8609,153.0922,10,26,0.6154,416.3020
2026_07_15_gym,flight_31,3,15,ok,276.3336,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,3,16,ok,268.5978,274.3008,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,17,ok,284.2851,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,3,18,ok,266.9946,372.2078,12,26,0.5385,416.3020
2026_07_15_gym,flight_31,3,19,ok,283.2124,234.5468,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,20,ok,274.7454,402.7689,11,26,0.5769,416.3020
2026_07_15_gym,flight_31,3,21,ok,272.5854,519.3908,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,3,22,ok,269.4918,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,3,23,ok,261.6018,164.8931,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,3,24,ok,349.5750,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,0,ok,437.3858,140.6122,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,5,1,ok,432.6411,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,2,ok,482.2992,216.1456,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,3,ok,431.4931,360.8836,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,5,4,ok,399.2621,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,5,ok,425.6228,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,6,ok,427.2160,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,7,ok,389.3292,310.3476,12,26,0.5385,416.3020
2026_07_15_gym,flight_31,5,8,ok,415.9806,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,9,ok,414.9970,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,10,ok,439.7160,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,11,ok,483.6885,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,12,ok,434.6810,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,13,ok,398.6152,76.7964,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,5,14,ok,436.4157,435.2892,11,26,0.5769,416.3020
2026_07_15_gym,flight_31,5,15,ok,412.7928,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,16,ok,451.1228,103.0874,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,5,17,ok,434.1400,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,18,ok,452.0542,302.0997,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,19,ok,420.7768,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,20,ok,404.7755,402.7689,11,26,0.5769,416.3020
2026_07_15_gym,flight_31,5,21,ok,405.6368,519.3908,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,5,22,ok,397.9481,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,5,23,ok,442.1905,164.8931,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,5,24,ok,413.5973,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,0,ok,554.6045,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,7,1,ok,569.4937,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,2,ok,550.4074,216.1456,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,3,ok,597.3420,360.8836,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,7,4,ok,608.2306,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,5,ok,644.9576,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,6,ok,642.8958,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,7,ok,573.2905,50.3485,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,8,ok,565.9807,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,7,9,ok,568.6598,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,10,ok,592.2311,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,7,11,ok,580.3494,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,12,ok,606.9252,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,13,ok,611.4045,70.2248,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,14,ok,587.3669,234.5468,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,7,15,ok,576.4477,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,16,ok,552.8027,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,17,ok,606.6900,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,18,ok,593.0413,302.0997,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,7,19,ok,604.9415,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,20,ok,566.7531,274.3008,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,7,21,ok,578.1045,519.3908,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,7,22,ok,557.0150,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,7,23,ok,557.2531,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,7,24,ok,599.9164,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,0,ok,788.5342,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,10,1,ok,800.0521,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,2,ok,741.5717,216.1456,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,3,ok,776.1867,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,4,ok,758.1927,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,5,ok,806.1613,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,6,ok,766.3571,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,7,ok,852.6020,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,8,ok,964.7699,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,10,9,ok,990.0576,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,10,ok,896.4270,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,10,11,ok,818.1905,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,12,ok,887.9338,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,13,ok,814.7363,70.2248,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,14,ok,845.2542,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,15,ok,810.8206,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,10,16,ok,752.9840,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,17,ok,756.8350,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,18,ok,785.3381,302.0997,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,10,19,ok,758.1226,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,20,ok,741.8353,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,10,21,ok,778.4024,519.3908,13,26,0.5000,416.3020
2026_07_15_gym,flight_31,10,22,ok,800.2409,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,23,ok,815.2978,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,10,24,ok,776.8679,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,0,ok,1139.8819,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,15,1,ok,1154.5521,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,2,ok,1153.7115,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,3,ok,1137.2282,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,4,ok,1146.3636,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,15,5,ok,1240.0459,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,6,ok,1214.7543,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,15,7,ok,1231.0727,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,8,ok,1288.9316,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,15,9,ok,1309.4839,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,10,ok,1287.8644,324.5522,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,15,11,ok,1245.4820,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,12,ok,1523.7674,139.4523,17,26,0.3462,416.3020
2026_07_15_gym,flight_31,15,13,ok,1377.8595,70.2248,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,15,14,ok,1394.7546,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,15,15,ok,1355.7453,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,16,ok,1228.2214,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,17,ok,1228.5441,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,18,ok,1228.5749,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,19,ok,1187.2084,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,20,ok,1130.3408,206.5142,14,26,0.4615,416.3020
2026_07_15_gym,flight_31,15,21,ok,1144.9858,178.7720,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,22,ok,1125.5539,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,23,ok,1147.7016,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,15,24,ok,1167.8628,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,0,ok,1997.7607,139.4523,17,26,0.3462,416.3020
2026_07_15_gym,flight_31,25,1,ok,2039.4653,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,2,ok,1927.8563,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,3,ok,1867.5417,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,4,ok,1846.0851,258.0028,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,25,5,ok,1980.1071,139.4523,17,26,0.3462,416.3020
2026_07_15_gym,flight_31,25,6,ok,1799.9944,165.8749,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,25,7,ok,1804.7996,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,8,ok,2047.5390,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,9,ok,1976.1493,139.4523,17,26,0.3462,416.3020
2026_07_15_gym,flight_31,25,10,ok,1905.3250,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,11,ok,1940.8668,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,12,ok,1902.5731,139.4523,17,26,0.3462,416.3020
2026_07_15_gym,flight_31,25,13,ok,1984.2264,70.2248,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,25,14,ok,1981.6112,43.0048,15,26,0.4231,416.3020
2026_07_15_gym,flight_31,25,15,ok,1898.3045,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,16,ok,2037.9128,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,17,ok,2031.4171,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,18,ok,2009.4099,42.8774,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,19,ok,1938.0981,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,20,ok,1889.3032,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,21,ok,2029.2323,178.7720,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,22,ok,1979.0395,125.2764,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,23,ok,2041.8557,48.2685,16,26,0.3846,416.3020
2026_07_15_gym,flight_31,25,24,ok,2029.6905,106.1423,16,26,0.3846,416.3020
2026_07_15_gym,flight_43,3,0,ok,338.9055,261.3656,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,1,ok,294.7916,420.8842,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,2,ok,292.5018,394.9696,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,3,ok,288.3134,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,4,ok,310.2504,298.2029,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,5,ok,286.2429,479.7031,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,6,ok,309.4353,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,7,ok,279.1206,243.2177,13,26,0.5000,416.2985
2026_07_15_gym,flight_43,3,8,ok,304.9255,252.6053,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,9,ok,276.7417,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,10,ok,291.8072,251.6965,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,11,ok,242.2025,243.3161,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,12,ok,267.8714,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,13,ok,257.6232,243.2177,13,26,0.5000,416.2985
2026_07_15_gym,flight_43,3,14,ok,298.1868,631.4267,12,26,0.5385,416.2985
2026_07_15_gym,flight_43,3,15,ok,277.6345,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,16,ok,269.0435,236.0278,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,17,ok,248.7086,483.3346,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,18,ok,270.9677,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,19,ok,267.8328,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,20,ok,272.5881,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,21,ok,254.0683,394.9696,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,3,22,ok,255.5237,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,3,23,ok,256.9845,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,3,24,ok,298.3566,514.9173,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,5,0,ok,431.3295,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,1,ok,421.4638,420.8842,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,2,ok,427.4795,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,3,ok,416.9288,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,4,ok,397.4279,298.2029,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,5,ok,398.5897,479.7031,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,6,ok,421.4927,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,7,ok,400.7782,243.2177,13,26,0.5000,416.2985
2026_07_15_gym,flight_43,5,8,ok,392.9528,252.6053,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,9,ok,421.3744,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,10,ok,426.0117,251.6965,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,11,ok,442.5937,243.3161,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,5,12,ok,407.0611,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,13,ok,399.1601,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,14,ok,435.5779,315.5730,13,26,0.5000,416.2985
2026_07_15_gym,flight_43,5,15,ok,433.3833,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,16,ok,428.7096,271.2443,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,17,ok,415.5365,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,18,ok,424.2288,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,19,ok,408.9023,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,20,ok,419.5460,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,21,ok,397.0852,319.9394,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,22,ok,394.2440,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,5,23,ok,393.3682,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,5,24,ok,424.9052,514.9173,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,7,0,ok,503.2232,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,1,ok,541.4687,420.8842,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,2,ok,523.9980,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,3,ok,532.2444,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,4,ok,524.9722,298.2029,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,5,ok,535.8139,479.7031,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,6,ok,582.4077,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,7,ok,598.8816,261.3656,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,7,8,ok,538.2602,252.6053,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,9,ok,602.3234,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,10,ok,546.2257,348.6247,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,11,ok,539.5433,334.1266,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,12,ok,519.4551,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,13,ok,539.8400,297.5520,17,26,0.3462,416.2985
2026_07_15_gym,flight_43,7,14,ok,570.1482,261.3656,14,26,0.4615,416.2985
2026_07_15_gym,flight_43,7,15,ok,564.9627,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,16,ok,534.1889,271.2443,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,17,ok,533.8443,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,18,ok,516.0376,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,19,ok,524.9635,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,20,ok,565.5163,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,21,ok,537.1358,319.9394,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,22,ok,520.3183,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,7,23,ok,566.8717,323.3673,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,7,24,ok,633.8350,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,10,0,ok,718.3075,360.0412,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,10,1,ok,759.7694,420.8842,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,2,ok,715.2821,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,10,3,ok,727.3523,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,4,ok,739.6284,298.2029,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,5,ok,732.9757,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,6,ok,766.4090,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,7,ok,756.8903,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,8,ok,735.3878,251.4718,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,9,ok,726.3377,309.1783,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,10,10,ok,623.2708,348.6247,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,11,ok,680.8999,249.9381,16,26,0.3846,416.2985
2026_07_15_gym,flight_43,10,12,ok,683.4941,336.2415,15,26,0.4231,416.2985
2026_07_15_gym,flight_43,10,13,ok,671.3916,297.5520,17,26,0.3462,416.2985
2026_07_15_gym,flight_43,10,14,ok,759.1851,336.2415,15,26,0.4231,416.2985
