session,flight,N,lead_time_ms,error_mm,status,reason
2026_07_21_gym,flight_12,38,66.61,73.1651,ok,
2026_07_21_gym,flight_12,39,49.96,67.5550,ok,
2026_07_21_gym,flight_12,40,33.30,70.6080,ok,
2026_07_21_gym,flight_12,41,16.65,58.7257,ok,
2026_07_21_gym,flight_13,3,732.69,2739.5609,ok,
2026_07_21_gym,flight_13,4,716.04,663.0467,ok,
2026_07_21_gym,flight_13,5,699.39,520.8696,ok,
2026_07_21_gym,flight_13,6,682.73,838.9992,ok,
2026_07_21_gym,flight_13,7,666.08,857.7065,ok,
2026_07_21_gym,flight_13,8,649.43,1312.4606,ok,
2026_07_21_gym,flight_13,9,632.78,777.8607,ok,
2026_07_21_gym,flight_13,10,616.13,474.1669,ok,
2026_07_21_gym,flight_13,11,599.47,338.1465,ok,
2026_07_21_gym,flight_13,12,582.82,182.5737,ok,
2026_07_21_gym,flight_13,13,566.17,84.2476,ok,
2026_07_21_gym,flight_13,14,549.52,64.6213,ok,
2026_07_21_gym,flight_13,15,532.87,54.8842,ok,
2026_07_21_gym,flight_13,16,516.21,56.6663,ok,
2026_07_21_gym,flight_13,17,499.56,57.1917,ok,
2026_07_21_gym,flight_13,18,482.91,71.5060,ok,
2026_07_21_gym,flight_13,19,466.26,70.2449,ok,
2026_07_21_gym,flight_13,20,449.60,115.0620,ok,
2026_07_21_gym,flight_13,21,432.95,131.1941,ok,
2026_07_21_gym,flight_13,22,416.30,115.8300,ok,
2026_07_21_gym,flight_13,23,399.65,101.3848,ok,
2026_07_21_gym,flight_13,24,383.00,98.3232,ok,
2026_07_21_gym,flight_13,25,366.34,102.9582,ok,
2026_07_21_gym,flight_13,26,349.69,98.1657,ok,
2026_07_21_gym,flight_13,27,333.04,96.5184,ok,
2026_07_21_gym,flight_13,28,316.39,102.3356,ok,
2026_07_21_gym,flight_13,29,299.74,116.2181,ok,
2026_07_21_gym,flight_13,30,283.08,106.9106,ok,
2026_07_21_gym,flight_13,31,266.43,102.9576,ok,
2026_07_21_gym,flight_13,32,249.78,101.1275,ok,
2026_07_21_gym,flight_13,33,233.13,92.0423,ok,
2026_07_21_gym,flight_13,34,216.48,84.1199,ok,
2026_07_21_gym,flight_13,35,199.82,80.4426,ok,
2026_07_21_gym,flight_13,36,183.17,79.3069,ok,
2026_07_21_gym,flight_13,37,166.52,80.7332,ok,
2026_07_21_gym,flight_13,38,149.87,79.6264,ok,
2026_07_21_gym,flight_13,39,133.22,79.0128,ok,
2026_07_21_gym,flight_13,40,116.56,80.6011,ok,
2026_07_21_gym,flight_13,41,99.91,81.4433,ok,
2026_07_21_gym,flight_13,42,83.26,78.0842,ok,
2026_07_21_gym,flight_13,43,66.61,79.4679,ok,
2026_07_21_gym,flight_13,44,49.96,80.5924,ok,
2026_07_21_gym,flight_13,45,33.30,71.4179,ok,
2026_07_21_gym,flight_13,46,16.65,67.8196,ok,
2026_07_21_gym,flight_14,3,599.47,1180.5858,ok,
2026_07_21_gym,flight_14,4,582.82,567.4253,ok,
2026_07_21_gym,flight_14,5,566.17,561.8980,ok,
2026_07_21_gym,flight_14,6,549.52,468.7594,ok,
2026_07_21_gym,flight_14,7,532.87,267.0394,ok,
2026_07_21_gym,flight_14,8,516.21,181.5212,ok,
2026_07_21_gym,flight_14,9,499.56,170.7486,ok,
2026_07_21_gym,flight_14,10,482.91,109.2410,ok,
2026_07_21_gym,flight_14,11,466.26,59.9105,ok,
2026_07_21_gym,flight_14,12,449.61,81.4335,ok,
2026_07_21_gym,flight_14,13,432.95,76.2568,ok,
2026_07_21_gym,flight_14,14,416.30,83.4909,ok,
2026_07_21_gym,flight_14,15,399.65,53.9140,ok,
2026_07_21_gym,flight_14,16,383.00,37.2051,ok,
2026_07_21_gym,flight_14,17,366.34,39.7178,ok,
2026_07_21_gym,flight_14,18,349.69,49.4998,ok,
2026_07_21_gym,flight_14,19,333.04,50.8376,ok,
2026_07_21_gym,flight_14,20,316.39,46.2862,ok,
2026_07_21_gym,flight_14,21,299.74,45.4648,ok,
2026_07_21_gym,flight_14,22,283.08,48.4338,ok,
2026_07_21_gym,flight_14,23,266.43,52.1424,ok,
2026_07_21_gym,flight_14,24,249.78,54.5725,ok,
2026_07_21_gym,flight_14,25,233.13,55.9760,ok,
2026_07_21_gym,flight_14,26,216.48,55.5691,ok,
2026_07_21_gym,flight_14,27,199.82,57.8717,ok,
2026_07_21_gym,flight_14,28,183.17,54.0351,ok,
2026_07_21_gym,flight_14,29,166.52,54.0535,ok,
2026_07_21_gym,flight_14,30,149.87,62.5604,ok,
2026_07_21_gym,flight_14,31,133.22,66.8759,ok,
2026_07_21_gym,flight_14,32,116.56,64.0386,ok,
2026_07_21_gym,flight_14,33,99.91,73.2333,ok,
2026_07_21_gym,flight_14,34,83.26,77.0485,ok,
2026_07_21_gym,flight_14,35,66.61,76.7742,ok,
2026_07_21_gym,flight_14,36,49.96,72.0310,ok,
2026_07_21_gym,flight_14,37,33.30,72.3690,ok,
2026_07_21_gym,flight_14,38,16.65,68.3342,ok,
2026_07_21_gym,flight_15,3,849.25,776.4596,ok,
2026_07_21_gym,flight_15,4,832.60,288.6116,ok,
2026_07_21_gym,flight_15,5,815.95,184.7777,ok,
2026_07_21_gym,flight_15,6,799.30,99.9535,ok,
2026_07_21_gym,flight_15,7,782.64,333.8444,ok,
2026_07_21_gym,flight_15,8,765.99,281.8716,ok,
2026_07_21_gym,flight_15,9,749.34,260.3384,ok,
2026_07_21_gym,flight_15,10,732.69,112.7094,ok,
2026_07_21_gym,flight_15,11,716.04,113.3500,ok,
2026_07_21_gym,flight_15,12,699.39,131.9403,ok,
2026_07_21_gym,flight_15,13,682.73,169.6152,ok,
2026_07_21_gym,flight_15,14,666.08,169.0790,ok,
2026_07_21_gym,flight_15,15,649.43,165.9029,ok,
2026_07_21_gym,flight_15,16,632.78,162.4926,ok,
2026_07_21_gym,flight_15,17,616.12,167.6887,ok,
2026_07_21_gym,flight_15,18,599.47,164.0082,ok,
2026_07_21_gym,flight_15,19,582.82,156.4746,ok,
2026_07_21_gym,flight_15,20,566.17,153.1295,ok,
2026_07_21_gym,flight_15,21,549.52,140.3374,ok,
2026_07_21_gym,flight_15,22,532.87,143.2863,ok,
2026_07_21_gym,flight_15,23,516.21,140.8454,ok,
2026_07_21_gym,flight_15,24,499.56,133.0840,ok,
2026_07_21_gym,flight_15,25,482.91,127.4806,ok,
2026_07_21_gym,flight_15,26,466.26,123.7329,ok,
2026_07_21_gym,flight_15,27,449.60,116.2126,ok,
2026_07_21_gym,flight_15,28,432.95,125.4455,ok,
2026_07_21_gym,flight_15,29,416.30,141.8304,ok,
2026_07_21_gym,flight_15,30,399.65,175.7065,ok,
2026_07_21_gym,flight_15,31,383.00,211.9026,ok,
2026_07_21_gym,flight_15,32,366.35,235.1038,ok,
2026_07_21_gym,flight_15,33,349.69,217.9778,ok,
2026_07_21_gym,flight_15,34,333.04,203.5658,ok,
2026_07_21_gym,flight_15,35,316.39,187.0438,ok,
2026_07_21_gym,flight_15,36,299.74,177.6006,ok,
2026_07_21_gym,flight_15,37,283.09,144.2298,ok,
2026_07_21_gym,flight_15,38,266.43,121.1864,ok,
2026_07_21_gym,flight_15,39,249.78,109.6879,ok,
2026_07_21_gym,flight_15,40,233.13,119.9995,ok,
2026_07_21_gym,flight_15,41,216.48,138.1342,ok,
2026_07_21_gym,flight_15,42,199.83,152.9686,ok,
2026_07_21_gym,flight_15,43,183.17,151.4876,ok,
2026_07_21_gym,flight_15,44,166.52,141.4260,ok,
2026_07_21_gym,flight_15,45,149.87,131.2372,ok,
2026_07_21_gym,flight_15,46,133.22,143.0430,ok,
2026_07_21_gym,flight_15,47,116.56,155.7518,ok,
2026_07_21_gym,flight_15,48,99.91,144.5135,ok,
2026_07_21_gym,flight_15,49,83.26,145.3002,ok,
2026_07_21_gym,flight_15,50,66.61,143.5310,ok,
2026_07_21_gym,flight_15,51,49.96,134.3497,ok,
2026_07_21_gym,flight_15,52,33.30,127.0376,ok,
2026_07_21_gym,flight_15,53,16.65,119.7305,ok,
2026_07_21_gym,flight_16,3,549.52,2494.6462,ok,
2026_07_21_gym,flight_16,4,532.87,3474.1287,ok,
2026_07_21_gym,flight_16,5,516.21,1860.0436,ok,
2026_07_21_gym,flight_16,6,499.56,1030.7563,ok,
2026_07_21_gym,flight_16,7,482.91,460.8979,ok,
2026_07_21_gym,flight_16,8,466.26,74.0016,ok,
2026_07_21_gym,flight_16,9,449.61,115.1465,ok,
2026_07_21_gym,flight_16,10,432.95,162.4634,ok,
2026_07_21_gym,flight_16,11,416.30,226.4848,ok,
2026_07_21_gym,flight_16,12,399.65,231.1457,ok,
2026_07_21_gym,flight_16,13,383.00,188.8724,ok,
2026_07_21_gym,flight_16,14,366.35,183.8025,ok,
2026_07_21_gym,flight_16,15,349.69,212.2057,ok,
2026_07_21_gym,flight_16,16,333.04,183.4295,ok,
2026_07_21_gym,flight_16,17,316.39,174.9949,ok,
2026_07_21_gym,flight_16,18,299.74,166.5462,ok,
2026_07_21_gym,flight_16,19,283.09,167.4228,ok,
2026_07_21_gym,flight_16,20,266.43,182.0305,ok,
2026_07_21_gym,flight_16,21,249.78,173.8820,ok,
2026_07_21_gym,flight_16,22,233.13,193.9981,ok,
2026_07_21_gym,flight_16,23,216.48,178.9374,ok,
2026_07_21_gym,flight_16,24,199.82,192.2096,ok,
2026_07_21_gym,flight_16,25,183.17,199.9762,ok,
2026_07_21_gym,flight_16,26,166.52,184.7807,ok,
2026_07_21_gym,flight_16,27,149.87,153.6003,ok,
2026_07_21_gym,flight_16,28,133.22,110.8860,ok,
2026_07_21_gym,flight_16,29,116.57,114.1416,ok,
2026_07_21_gym,flight_16,30,99.91,107.9857,ok,
2026_07_21_gym,flight_16,31,83.26,99.3348,ok,
2026_07_21_gym,flight_16,32,66.61,90.7342,ok,
2026_07_21_gym,flight_16,33,49.96,68.1795,ok,
2026_07_21_gym,flight_16,34,33.30,64.6315,ok,
2026_07_21_gym,flight_16,35,16.65,63.1242,ok,
2026_07_21_gym,flight_17,3,266.43,141.0877,ok,
2026_07_21_gym,flight_17,4,249.78,672.6608,ok,
2026_07_21_gym,flight_17,5,233.13,531.0394,ok,
2026_07_21_gym,flight_17,6,216.48,390.1875,ok,
2026_07_21_gym,flight_17,7,199.83,416.6729,ok,
2026_07_21_gym,flight_17,8,183.17,279.3087,ok,
2026_07_21_gym,flight_17,9,166.52,69.9312,ok,
2026_07_21_gym,flight_17,10,149.87,67.0442,ok,
2026_07_21_gym,flight_17,11,133.22,70.5879,ok,
2026_07_21_gym,flight_17,12,116.56,64.8020,ok,
2026_07_21_gym,flight_17,13,99.91,44.1501,ok,
2026_07_21_gym,flight_17,14,83.26,63.9464,ok,
2026_07_21_gym,flight_17,15,66.61,62.2267,ok,
2026_07_21_gym,flight_17,16,49.96,77.3698,ok,
2026_07_21_gym,flight_17,17,33.30,88.6022,ok,
2026_07_21_gym,flight_17,18,16.65,94.4118,ok,
2026_07_21_gym,flight_18,3,1032.43,3174.0424,ok,
2026_07_21_gym,flight_18,4,1015.77,1312.0409,ok,
2026_07_21_gym,flight_18,5,999.12,2995.2650,ok,
2026_07_21_gym,flight_18,6,982.47,2190.9552,ok,
2026_07_21_gym,flight_18,7,965.82,440.3715,ok,
2026_07_21_gym,flight_18,8,949.17,130.7944,ok,
2026_07_21_gym,flight_18,9,932.51,609.5448,ok,
2026_07_21_gym,flight_18,10,915.86,493.1875,ok,
2026_07_21_gym,flight_18,11,899.21,228.9139,ok,
2026_07_21_gym,flight_18,12,882.56,151.5284,ok,
2026_07_21_gym,flight_18,13,865.91,268.9040,ok,
2026_07_21_gym,flight_18,14,849.25,197.9238,ok,
2026_07_21_gym,flight_18,15,832.60,325.7121,ok,
2026_07_21_gym,flight_18,16,815.95,295.0949,ok,
2026_07_21_gym,flight_18,17,799.30,245.9483,ok,
2026_07_21_gym,flight_18,18,782.65,329.2693,ok,
2026_07_21_gym,flight_18,19,765.99,312.2858,ok,
2026_07_21_gym,flight_18,20,749.34,295.9983,ok,
2026_07_21_gym,flight_18,21,732.69,286.4205,ok,
2026_07_21_gym,flight_18,22,716.04,162.2332,ok,
2026_07_21_gym,flight_18,23,699.39,157.0599,ok,
2026_07_21_gym,flight_18,24,682.73,133.7966,ok,
2026_07_21_gym,flight_18,25,666.08,77.4879,ok,
2026_07_21_gym,flight_18,26,649.43,71.4016,ok,
2026_07_21_gym,flight_18,27,632.78,63.3380,ok,
2026_07_21_gym,flight_18,28,616.13,42.5108,ok,
2026_07_21_gym,flight_18,29,599.47,39.1036,ok,
2026_07_21_gym,flight_18,30,582.82,40.3992,ok,
2026_07_21_gym,flight_18,31,566.17,39.3326,ok,
2026_07_21_gym,flight_18,32,549.52,42.9491,ok,
2026_07_21_gym,flight_18,33,532.86,41.6946,ok,
2026_07_21_gym,flight_18,34,516.21,59.0095,ok,
2026_07_21_gym,flight_18,35,499.56,50.0010,ok,
2026_07_21_gym,flight_18,36,482.91,45.8186,ok,
2026_07_21_gym,flight_18,37,466.26,53.1137,ok,
2026_07_21_gym,flight_18,38,449.60,54.6501,ok,
2026_07_21_gym,flight_18,39,432.95,55.4531,ok,
2026_07_21_gym,flight_18,40,416.30,56.2548,ok,
2026_07_21_gym,flight_18,41,399.65,57.7414,ok,
2026_07_21_gym,flight_18,42,383.00,62.3809,ok,
2026_07_21_gym,flight_18,43,366.35,66.3708,ok,
2026_07_21_gym,flight_18,44,349.69,63.5515,ok,
2026_07_21_gym,flight_18,45,333.04,67.8087,ok,
2026_07_21_gym,flight_18,46,316.39,67.3595,ok,
2026_07_21_gym,flight_18,47,299.74,59.8445,ok,
2026_07_21_gym,flight_18,48,283.08,69.3562,ok,
2026_07_21_gym,flight_18,49,266.43,64.9203,ok,
2026_07_21_gym,flight_18,50,249.78,62.2868,ok,
2026_07_21_gym,flight_18,51,233.13,61.1188,ok,
2026_07_21_gym,flight_18,52,216.48,60.7593,ok,
2026_07_21_gym,flight_18,53,199.82,54.7232,ok,
2026_07_21_gym,flight_18,54,166.52,37.4152,ok,
2026_07_21_gym,flight_18,55,149.87,43.1567,ok,
2026_07_21_gym,flight_18,56,133.22,44.0324,ok,
2026_07_21_gym,flight_18,57,116.56,57.1289,ok,
2026_07_21_gym,flight_18,58,99.91,61.4866,ok,
2026_07_21_gym,flight_18,59,83.26,53.0540,ok,
2026_07_21_gym,flight_18,60,66.61,49.0819,ok,
2026_07_21_gym,flight_18,61,49.96,48.2491,ok,
2026_07_21_gym,flight_18,62,33.30,46.8096,ok,
2026_07_21_gym,flight_18,63,16.65,47.1623,ok,
2026_07_21_gym,flight_19,3,949.17,4319.8223,ok,
2026_07_21_gym,flight_19,4,932.51,420.3475,ok,
2026_07_21_gym,flight_19,5,915.86,1331.5868,ok,
2026_07_21_gym,flight_19,6,899.21,853.9659,ok,
2026_07_21_gym,flight_19,7,882.56,865.4451,ok,
2026_07_21_gym,flight_19,8,865.91,463.4451,ok,
2026_07_21_gym,flight_19,9,849.25,253.2610,ok,
2026_07_21_gym,flight_19,10,832.60,281.0550,ok,
2026_07_21_gym,flight_19,11,815.95,333.9986,ok,
2026_07_21_gym,flight_19,12,799.30,233.4356,ok,
2026_07_21_gym,flight_19,13,782.64,156.9834,ok,
2026_07_21_gym,flight_19,14,765.99,85.4376,ok,
2026_07_21_gym,flight_19,15,749.34,67.8602,ok,
2026_07_21_gym,flight_19,16,732.69,130.1044,ok,
2026_07_21_gym,flight_19,17,716.03,144.9239,ok,
2026_07_21_gym,flight_19,18,699.39,110.8495,ok,
2026_07_21_gym,flight_19,19,682.73,161.4764,ok,
2026_07_21_gym,flight_19,20,666.08,263.1936,ok,
2026_07_21_gym,flight_19,21,649.43,259.8299,ok,
2026_07_21_gym,flight_19,22,632.78,215.2081,ok,
2026_07_21_gym,flight_19,23,616.13,188.9733,ok,
2026_07_21_gym,flight_19,24,599.47,143.4971,ok,
2026_07_21_gym,flight_19,25,582.82,88.8930,ok,
2026_07_21_gym,flight_19,26,566.17,80.5166,ok,
2026_07_21_gym,flight_19,27,549.52,83.5331,ok,
2026_07_21_gym,flight_19,28,532.86,68.9133,ok,
2026_07_21_gym,flight_19,29,516.21,64.0620,ok,
2026_07_21_gym,flight_19,30,499.56,61.4594,ok,
2026_07_21_gym,flight_19,31,482.91,60.3345,ok,
2026_07_21_gym,flight_19,32,466.26,64.1362,ok,
2026_07_21_gym,flight_19,33,449.61,62.9095,ok,
2026_07_21_gym,flight_19,34,432.95,61.6217,ok,
2026_07_21_gym,flight_19,35,416.30,65.7868,ok,
2026_07_21_gym,flight_19,36,399.65,66.3882,ok,
2026_07_21_gym,flight_19,37,383.00,65.7217,ok,
2026_07_21_gym,flight_19,38,366.35,80.7379,ok,
2026_07_21_gym,flight_19,39,349.69,78.6112,ok,
2026_07_21_gym,flight_19,40,333.04,71.5815,ok,
2026_07_21_gym,flight_19,41,316.39,73.1002,ok,
2026_07_21_gym,flight_19,42,299.74,76.2453,ok,
2026_07_21_gym,flight_19,43,283.09,71.2855,ok,
2026_07_21_gym,flight_19,44,266.43,64.9254,ok,
2026_07_21_gym,flight_19,45,249.78,64.5760,ok,
2026_07_21_gym,flight_19,46,233.13,67.2822,ok,
2026_07_21_gym,flight_19,47,216.48,72.6652,ok,
2026_07_21_gym,flight_19,48,199.82,68.1001,ok,
2026_07_21_gym,flight_19,49,183.17,65.6379,ok,
2026_07_21_gym,flight_19,50,166.52,71.0237,ok,
2026_07_21_gym,flight_19,51,149.87,67.4649,ok,
2026_07_21_gym,flight_19,52,133.21,66.6906,ok,
2026_07_21_gym,flight_19,53,116.56,74.0266,ok,
2026_07_21_gym,flight_19,54,99.91,71.9708,ok,
2026_07_21_gym,flight_19,55,83.26,69.8039,ok,
2026_07_21_gym,flight_19,56,66.61,67.5484,ok,
2026_07_21_gym,flight_19,57,49.96,66.3537,ok,
2026_07_21_gym,flight_19,58,33.30,63.5520,ok,
2026_07_21_gym,flight_19,59,16.65,63.8097,ok,
2026_07_21_gym,flight_20,3,782.65,2866.9469,ok,
2026_07_21_gym,flight_20,4,765.99,2132.4315,ok,
2026_07_21_gym,flight_20,5,749.34,1319.8742,ok,
2026_07_21_gym,flight_20,6,732.69,914.1936,ok,
2026_07_21_gym,flight_20,7,716.04,1191.0732,ok,
2026_07_21_gym,flight_20,8,699.38,985.6835,ok,
2026_07_21_gym,flight_20,9,682.73,690.9689,ok,
2026_07_21_gym,flight_20,10,666.08,486.2628,ok,
2026_07_21_gym,flight_20,11,649.43,353.3181,ok,
2026_07_21_gym,flight_20,12,632.78,374.9697,ok,
2026_07_21_gym,flight_20,13,616.13,318.8953,ok,
2026_07_21_gym,flight_20,14,599.47,253.1135,ok,
2026_07_21_gym,flight_20,15,582.82,169.6312,ok,
2026_07_21_gym,flight_20,16,566.17,128.7684,ok,
2026_07_21_gym,flight_20,17,549.52,135.0680,ok,
2026_07_21_gym,flight_20,18,532.87,144.0972,ok,
2026_07_21_gym,flight_20,19,516.21,173.5085,ok,
2026_07_21_gym,flight_20,20,499.56,167.7681,ok,
2026_07_21_gym,flight_20,21,482.91,169.6100,ok,
2026_07_21_gym,flight_20,22,466.26,152.7310,ok,
2026_07_21_gym,flight_20,23,449.61,164.7455,ok,
2026_07_21_gym,flight_20,24,432.95,161.8305,ok,
2026_07_21_gym,flight_20,25,416.30,116.5100,ok,
2026_07_21_gym,flight_20,26,399.65,120.0992,ok,
2026_07_21_gym,flight_20,27,383.00,112.2626,ok,
2026_07_21_gym,flight_20,28,366.35,107.9352,ok,
2026_07_21_gym,flight_20,29,349.69,114.7553,ok,
2026_07_21_gym,flight_20,30,333.04,156.3767,ok,
2026_07_21_gym,flight_20,31,316.39,178.4104,ok,
2026_07_21_gym,flight_20,32,299.74,181.4058,ok,
2026_07_21_gym,flight_20,33,283.09,207.0058,ok,
2026_07_21_gym,flight_20,34,266.43,207.1701,ok,
2026_07_21_gym,flight_20,35,249.78,203.1929,ok,
2026_07_21_gym,flight_20,36,233.13,193.4805,ok,
2026_07_21_gym,flight_20,37,216.48,184.6020,ok,
2026_07_21_gym,flight_20,38,199.82,177.5989,ok,
2026_07_21_gym,flight_20,39,183.17,179.2153,ok,
2026_07_21_gym,flight_20,40,166.52,176.8175,ok,
2026_07_21_gym,flight_20,41,149.87,182.6132,ok,
2026_07_21_gym,flight_20,42,133.22,179.1800,ok,
2026_07_21_gym,flight_20,43,116.57,185.2869,ok,
2026_07_21_gym,flight_20,44,99.91,192.4946,ok,
2026_07_21_gym,flight_20,45,83.26,186.0487,ok,
2026_07_21_gym,flight_20,46,66.61,180.2524,ok,
2026_07_21_gym,flight_20,47,49.96,185.4672,ok,
2026_07_21_gym,flight_20,48,33.30,187.2439,ok,
2026_07_21_gym,flight_20,49,16.65,170.3779,ok,
2026_07_21_gym,flight_21,3,1348.81,3051.2440,ok,
2026_07_21_gym,flight_21,4,1332.16,6868.4956,ok,
2026_07_21_gym,flight_21,5,1315.51,4331.7965,ok,
2026_07_21_gym,flight_21,6,1298.86,3113.2118,ok,
2026_07_21_gym,flight_21,7,1282.21,1506.9346,ok,
2026_07_21_gym,flight_21,8,1265.56,1416.0410,ok,
2026_07_21_gym,flight_21,9,1248.90,900.3620,ok,
2026_07_21_gym,flight_21,10,1232.25,422.9914,ok,
2026_07_21_gym,flight_21,11,1215.60,536.6661,ok,
2026_07_21_gym,flight_21,12,1198.95,404.0209,ok,
2026_07_21_gym,flight_21,13,1182.29,417.4146,ok,
2026_07_21_gym,flight_21,14,1165.64,477.2210,ok,
2026_07_21_gym,flight_21,15,1148.99,457.6492,ok,
2026_07_21_gym,flight_21,16,1132.34,372.3590,ok,
2026_07_21_gym,flight_21,17,1115.69,390.7456,ok,
2026_07_21_gym,flight_21,18,1099.03,449.7917,ok,
2026_07_21_gym,flight_21,19,1082.38,428.5836,ok,
2026_07_21_gym,flight_21,20,1065.73,419.6309,ok,
2026_07_21_gym,flight_21,21,1049.08,405.6536,ok,
2026_07_21_gym,flight_21,22,1032.43,376.3913,ok,
2026_07_21_gym,flight_21,23,1015.77,361.1794,ok,
2026_07_21_gym,flight_21,24,999.12,335.8313,ok,
2026_07_21_gym,flight_21,25,982.47,295.3338,ok,
2026_07_21_gym,flight_21,26,965.82,316.9606,ok,
2026_07_21_gym,flight_21,27,949.17,289.6451,ok,
2026_07_21_gym,flight_21,28,932.51,256.0844,ok,
2026_07_21_gym,flight_21,29,915.86,296.0597,ok,
2026_07_21_gym,flight_21,30,899.21,283.9948,ok,
2026_07_21_gym,flight_21,31,882.56,262.2028,ok,
2026_07_21_gym,flight_21,32,865.91,262.8675,ok,
2026_07_21_gym,flight_21,33,849.25,243.7353,ok,
2026_07_21_gym,flight_21,34,832.60,221.9043,ok,
2026_07_21_gym,flight_21,35,815.95,222.1265,ok,
2026_07_21_gym,flight_21,36,799.30,215.8352,ok,
2026_07_21_gym,flight_21,37,782.64,201.7466,ok,
2026_07_21_gym,flight_21,38,765.99,198.1641,ok,
2026_07_21_gym,flight_21,39,749.34,188.7726,ok,
2026_07_21_gym,flight_21,40,732.69,176.6220,ok,
2026_07_21_gym,flight_21,41,716.04,166.1415,ok,
2026_07_21_gym,flight_21,42,699.38,159.9961,ok,
2026_07_21_gym,flight_21,43,682.73,156.6889,ok,
2026_07_21_gym,flight_21,44,666.08,166.1565,ok,
2026_07_21_gym,flight_21,45,649.43,164.3529,ok,
2026_07_21_gym,flight_21,46,632.78,163.4422,ok,
2026_07_21_gym,flight_21,47,616.12,159.1908,ok,
2026_07_21_gym,flight_21,48,599.47,155.7206,ok,
2026_07_21_gym,flight_21,49,566.17,121.9389,ok,
2026_07_21_gym,flight_21,50,549.52,105.9619,ok,
2026_07_21_gym,flight_21,51,532.86,102.1676,ok,
2026_07_21_gym,flight_21,52,516.21,102.5746,ok,
2026_07_21_gym,flight_21,53,499.56,98.9041,ok,
2026_07_21_gym,flight_21,54,482.91,97.0406,ok,
2026_07_21_gym,flight_21,55,466.26,88.4593,ok,
2026_07_21_gym,flight_21,56,449.60,87.1586,ok,
2026_07_21_gym,flight_21,57,432.95,89.6878,ok,
2026_07_21_gym,flight_21,58,416.30,89.2899,ok,
2026_07_21_gym,flight_21,59,399.65,88.2818,ok,
2026_07_21_gym,flight_21,60,383.00,94.6816,ok,
2026_07_21_gym,flight_21,61,366.34,97.9890,ok,
2026_07_21_gym,flight_21,62,349.69,94.9637,ok,
2026_07_21_gym,flight_21,63,316.39,95.6640,ok,
2026_07_21_gym,flight_21,64,299.74,97.5636,ok,
2026_07_21_gym,flight_21,65,283.08,96.3585,ok,
2026_07_21_gym,flight_21,66,266.43,97.6444,ok,
2026_07_21_gym,flight_21,67,249.78,121.6081,ok,
2026_07_21_gym,flight_21,68,233.13,112.8203,ok,
2026_07_21_gym,flight_21,69,216.48,103.3888,ok,
2026_07_21_gym,flight_21,70,199.82,97.9922,ok,
2026_07_21_gym,flight_21,71,183.17,92.9385,ok,
2026_07_21_gym,flight_21,72,166.52,86.1399,ok,
2026_07_21_gym,flight_21,73,149.87,89.7898,ok,
2026_07_21_gym,flight_21,74,133.21,83.1143,ok,
2026_07_21_gym,flight_21,75,116.56,75.5036,ok,
2026_07_21_gym,flight_21,76,99.91,71.8246,ok,
2026_07_21_gym,flight_21,77,83.26,68.7459,ok,
2026_07_21_gym,flight_21,78,66.61,65.3723,ok,
2026_07_21_gym,flight_21,79,49.95,74.0038,ok,
2026_07_21_gym,flight_21,80,33.30,80.4543,ok,
2026_07_21_gym,flight_21,81,16.65,72.3420,ok,
2026_07_21_gym,flight_22,3,1198.95,5670.2398,ok,
2026_07_21_gym,flight_22,4,1182.30,2349.5738,ok,
2026_07_21_gym,flight_22,5,1165.64,763.0430,ok,
2026_07_21_gym,flight_22,6,1148.99,1468.2156,ok,
2026_07_21_gym,flight_22,7,1132.34,1563.5301,ok,
2026_07_21_gym,flight_22,8,1115.69,1715.0502,ok,
2026_07_21_gym,flight_22,9,1099.03,1830.7190,ok,
2026_07_21_gym,flight_22,10,1082.38,1360.9251,ok,
2026_07_21_gym,flight_22,11,1065.73,983.8463,ok,
2026_07_21_gym,flight_22,12,1049.08,1002.7754,ok,
2026_07_21_gym,flight_22,13,1032.43,698.7850,ok,
2026_07_21_gym,flight_22,14,1015.78,504.3319,ok,
2026_07_21_gym,flight_22,15,999.12,389.5332,ok,
2026_07_21_gym,flight_22,16,982.47,351.3127,ok,
2026_07_21_gym,flight_22,17,965.82,343.0525,ok,
2026_07_21_gym,flight_22,18,949.17,322.7575,ok,
2026_07_21_gym,flight_22,19,932.51,281.8622,ok,
2026_07_21_gym,flight_22,20,915.86,268.9083,ok,
2026_07_21_gym,flight_22,21,899.21,290.7169,ok,
2026_07_21_gym,flight_22,22,882.56,203.0666,ok,
2026_07_21_gym,flight_22,23,865.91,203.4092,ok,
2026_07_21_gym,flight_22,24,849.25,183.2705,ok,
2026_07_21_gym,flight_22,25,815.95,379.9668,ok,
2026_07_21_gym,flight_22,26,799.30,336.9991,ok,
2026_07_21_gym,flight_22,27,782.65,291.0099,ok,
2026_07_21_gym,flight_22,28,765.99,246.7571,ok,
2026_07_21_gym,flight_22,29,749.34,229.4906,ok,
2026_07_21_gym,flight_22,30,732.69,202.7258,ok,
2026_07_21_gym,flight_22,31,716.04,189.1334,ok,
2026_07_21_gym,flight_22,32,699.39,182.1961,ok,
2026_07_21_gym,flight_22,33,682.73,168.8951,ok,
2026_07_21_gym,flight_22,34,666.08,157.3191,ok,
2026_07_21_gym,flight_22,35,649.43,151.1087,ok,
2026_07_21_gym,flight_22,36,632.78,148.5930,ok,
2026_07_21_gym,flight_22,37,616.13,146.5074,ok,
