session,flight,threshold_mm,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,accepted_frames,fit_window_duration_ms
2026_07_15_gym,flight_22,75.0,6,ok,325.8524,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,7,ok,309.6709,185.5774,18,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;23;24;26;27,416.3020
2026_07_15_gym,flight_22,75.0,8,ok,303.4386,179.2270,19,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,9,ok,296.8907,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,10,ok,309.5585,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,11,ok,292.4891,179.2270,19,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,12,ok,293.1676,171.8261,19,26,3;5;6;8;10;11;12;13;14;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,13,ok,298.7757,166.8610,19,26,3;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,14,ok,309.9726,211.5250,18,26,3;4;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,15,ok,292.0114,166.8610,19,26,3;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,16,ok,289.1759,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,17,ok,283.8076,421.6758,14,26,3;5;6;8;9;10;11;12;13;15;17;20;21;23,416.3020
2026_07_15_gym,flight_22,75.0,18,ok,298.5928,207.1617,15,26,3;4;8;9;10;11;12;15;17;19;20;23;24;26;27,416.3020
2026_07_15_gym,flight_22,75.0,19,ok,302.1335,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,20,ok,302.3589,166.8610,19,26,3;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,21,ok,297.5766,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,22,ok,292.2193,170.4883,20,26,3;5;6;8;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,75.0,23,ok,359.5049,185.6593,17,26,3;4;5;6;8;9;10;11;12;15;17;19;20;23;24;26;27,416.3020
2026_07_15_gym,flight_22,75.0,24,ok,344.2895,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,0,ok,287.6537,177.9219,22,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,1,ok,359.4965,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,2,ok,347.7663,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,3,ok,324.2631,168.1678,20,26,3;5;6;8;9;10;11;12;13;14;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,4,ok,323.8554,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,5,ok,321.9245,199.7509,20,26,3;5;6;7;8;10;11;12;13;14;15;16;17;19;20;22;23;24;26;27,416.3020
2026_07_15_gym,flight_22,100.0,6,ok,336.6849,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,7,ok,390.0390,187.3347,21,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,8,ok,280.9150,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,9,ok,279.5565,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,10,ok,281.4099,188.3672,21,26,3;5;6;7;8;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,11,ok,275.6863,188.3672,21,26,3;5;6;7;8;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,12,ok,291.0769,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,13,ok,286.8561,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,14,ok,288.9092,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,15,ok,274.4391,177.9219,22,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,16,ok,272.2143,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,17,ok,277.5922,182.0026,21,26,3;5;6;7;8;9;10;11;12;13;14;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,18,ok,318.8968,188.3672,21,26,3;5;6;7;8;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,19,ok,546.2358,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,20,ok,297.8112,179.9335,20,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,21,ok,284.1212,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,22,ok,285.0318,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,23,ok,283.0155,187.3347,21,26,3;4;5;6;8;9;10;11;12;13;15;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,100.0,24,ok,272.9273,167.4444,21,26,3;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,0,ok,427.5999,295.0279,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,1,ok,595.3118,177.9219,22,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,2,ok,580.9431,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,3,ok,521.7395,195.8584,24,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,4,ok,462.0564,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,5,ok,437.3055,295.0279,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,6,ok,293.6136,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,7,ok,272.5279,198.5105,23,26,3;4;5;6;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,8,ok,294.8676,198.5105,23,26,3;4;5;6;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,9,ok,282.3700,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,10,ok,287.1521,252.1288,23,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,11,ok,313.4805,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,12,ok,284.3229,210.9985,23,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,13,ok,301.1593,232.2306,24,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,14,ok,295.9637,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,15,ok,291.3032,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,16,ok,271.3527,195.8584,24,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,17,ok,268.7242,210.9985,23,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,18,ok,297.5463,295.0279,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,19,ok,280.6906,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,20,ok,290.3951,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,21,ok,324.4030,186.2901,23,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,22,ok,283.3722,198.5105,23,26,3;4;5;6;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,23,ok,280.6348,210.9985,23,26,3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,125.0,24,ok,270.8926,181.2177,22,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,0,ok,285.2085,321.6989,25,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,1,ok,303.6740,295.0279,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,2,ok,278.1057,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,3,ok,289.8777,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,4,ok,293.5091,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,5,ok,303.1393,321.6989,25,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,6,ok,296.9808,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,7,ok,278.8108,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,8,ok,287.8257,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,9,ok,280.3065,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,10,ok,284.0022,295.0279,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,11,ok,275.8879,355.2684,24,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;26;27,416.3020
2026_07_15_gym,flight_22,150.0,12,ok,274.8278,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,13,ok,292.4021,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,14,ok,285.2926,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,15,ok,284.9529,283.7025,26,26,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,16,ok,280.4613,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,17,ok,302.6943,321.6989,25,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,18,ok,314.9076,321.6989,25,26,2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,19,ok,379.3273,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,20,ok,378.8543,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,21,ok,297.5708,195.8584,24,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,22,ok,294.4230,195.8350,24,26,3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,23,ok,293.9174,213.3446,25,26,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_22,150.0,24,ok,333.8359,258.1777,25,26,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27,416.3020
2026_07_15_gym,flight_33,50.0,0,ok,283.7602,359.7960,15,26,36;37;38;39;40;41;42;43;44;46;48;49;51;53;57,416.3020
2026_07_15_gym,flight_33,50.0,1,ok,294.3611,204.4871,15,26,32;33;34;36;38;40;41;42;43;44;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,2,ok,261.7135,360.5044,15,26,34;36;37;38;39;40;41;42;44;46;49;51;53;54;57,416.3020
2026_07_15_gym,flight_33,50.0,3,ok,273.9743,211.0264,17,26,32;33;34;36;38;39;40;41;42;43;44;45;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,4,ok,326.5185,445.5659,16,26,36;37;39;40;41;42;43;44;46;48;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,50.0,5,ok,289.5125,155.1179,15,26,32;34;36;38;39;40;41;42;43;44;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,6,ok,277.8281,112.4190,16,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,7,ok,271.6391,203.1862,15,26,34;36;37;38;39;40;41;42;43;44;46;47;48;51;53,416.3020
2026_07_15_gym,flight_33,50.0,8,ok,303.4709,113.3571,15,26,34;36;37;38;39;40;41;42;43;44;46;47;48;53;55,416.3020
2026_07_15_gym,flight_33,50.0,9,ok,280.4841,419.5875,15,26,36;37;39;40;41;42;43;44;46;48;49;51;53;54;57,416.3020
2026_07_15_gym,flight_33,50.0,10,ok,280.2174,155.1179,15,26,32;34;36;38;39;40;41;42;43;44;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,11,ok,273.8359,99.1810,16,26,34;36;37;38;39;40;41;42;43;44;46;47;48;52;53;55,416.3020
2026_07_15_gym,flight_33,50.0,12,ok,280.2361,425.4969,15,26,36;37;38;39;40;41;42;44;46;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,50.0,13,ok,277.5972,177.5010,14,26,32;34;36;38;39;40;41;42;44;46;48;49;51;53,416.3020
2026_07_15_gym,flight_33,50.0,14,ok,289.9468,99.1810,16,26,34;36;37;38;39;40;41;42;43;44;46;47;48;52;53;55,416.3020
2026_07_15_gym,flight_33,50.0,15,ok,282.1878,339.0163,14,26,34;36;38;39;40;41;42;44;46;49;51;53;54;57,416.3020
2026_07_15_gym,flight_33,50.0,16,ok,272.1119,425.4969,15,26,36;37;38;39;40;41;42;44;46;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,50.0,17,ok,276.0490,221.7231,15,26,32;33;34;35;36;38;40;41;42;44;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,50.0,18,ok,278.0577,384.4455,16,26,34;36;37;38;39;40;41;42;44;46;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,50.0,19,ok,280.1050,129.8178,15,26,32;34;36;38;39;40;41;42;44;46;48;49;51;53;55,416.3020
2026_07_15_gym,flight_33,50.0,20,ok,280.4183,99.1810,16,26,34;36;37;38;39;40;41;42;43;44;46;47;48;52;53;55,416.3020
2026_07_15_gym,flight_33,50.0,21,ok,283.5769,111.9013,16,26,32;34;36;38;39;40;41;42;43;44;46;47;48;52;53;55,416.3020
2026_07_15_gym,flight_33,50.0,22,ok,294.3075,99.3442,15,26,34;36;38;39;40;41;42;43;44;46;47;48;52;53;55,416.3020
2026_07_15_gym,flight_33,50.0,23,ok,262.5284,320.0483,16,26,32;33;34;36;38;39;40;41;42;43;45;46;47;48;50;52,416.3020
2026_07_15_gym,flight_33,50.0,24,ok,262.4426,155.1179,15,26,32;34;36;38;39;40;41;42;43;44;46;47;48;52;55,416.3020
2026_07_15_gym,flight_33,75.0,0,ok,279.1865,277.7701,22,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,1,ok,289.1781,181.7389,22,26,32;34;35;36;38;39;40;41;42;43;44;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,2,ok,261.6033,252.9533,20,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;52;55,416.3020
2026_07_15_gym,flight_33,75.0,3,ok,288.2844,236.2925,21,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,4,ok,282.3911,142.9390,20,26,32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,5,ok,313.1837,277.7701,22,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,6,ok,337.2502,117.5848,21,26,32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,7,ok,283.9723,236.2925,21,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,8,ok,279.6680,231.4073,22,26,32;34;36;37;38;39;40;41;42;43;44;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,9,ok,285.0656,189.5475,22,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,10,ok,285.7543,120.0230,22,26,32;33;34;35;36;38;39;40;41;42;43;44;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,11,ok,279.9977,109.8254,20,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,12,ok,275.0242,256.8845,21,26,32;34;36;37;38;39;40;41;42;43;44;46;47;48;49;51;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,13,ok,285.8051,159.6049,22,26,32;34;35;36;37;38;39;40;41;42;43;44;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,14,ok,274.6905,277.7701,22,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,75.0,15,ok,294.3153,189.5475,22,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,16,ok,284.1901,359.4560,19,26,34;36;37;38;39;40;41;42;43;44;46;47;48;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,75.0,17,ok,313.2817,142.9390,20,26,32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,18,ok,293.0860,109.8254,20,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,19,ok,296.4152,148.9195,21,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55,416.3020
2026_07_15_gym,flight_33,75.0,20,ok,294.9540,109.8254,20,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,21,ok,295.7053,355.4897,20,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;53;54;56;57,416.3020
2026_07_15_gym,flight_33,75.0,22,ok,309.3834,117.5848,21,26,32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,75.0,23,ok,329.9252,189.5475,22,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,75.0,24,ok,318.2831,105.7037,22,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;55,416.3020
2026_07_15_gym,flight_33,100.0,0,ok,322.8699,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,1,ok,315.9788,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,2,ok,299.5786,228.8755,23,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,3,ok,328.8926,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,4,ok,355.8627,163.0407,23,26,32;34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,100.0,5,ok,329.7310,128.5793,23,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55,416.3020
2026_07_15_gym,flight_33,100.0,6,ok,315.8415,125.7995,24,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,100.0,7,ok,352.2645,249.1972,23,26,34;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,8,ok,415.0811,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,9,ok,316.3460,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,10,ok,317.2236,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,11,ok,506.5955,125.7995,24,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,100.0,12,ok,550.5692,192.8872,24,26,32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,13,ok,556.2435,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,14,ok,436.5248,132.4840,24,26,32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57,416.3020
2026_07_15_gym,flight_33,100.0,15,ok,644.3679,192.8872,24,26,32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,16,ok,419.9556,158.9931,25,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,17,ok,478.3232,192.8872,24,26,32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57,416.3020
2026_07_15_gym,flight_33,100.0,18,ok,471.5305,125.7995,24,26,32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;57,416.3020
